entry_time,exit_time,signal,signal_type,entry_price,exit_price,result,exit_reason,r_multiple,pnl,balance
2025-08-22 15:00:00+00:00,2025-08-22 16:00:00+00:00,SELL,SELL_TREND,3323.46,3330.6,loss,SL_PHASE1,-1.0,-111.44,11032.66
2025-08-25 14:00:00+00:00,2025-08-25 21:00:00+00:00,BUY,BUY_TREND,3370.57,3370.57,win,TRAIL_EXIT,0.0,55.16,11087.83
2025-08-26 17:00:00+00:00,2025-08-27 07:00:00+00:00,BUY,BUY_TREND,3379.34,3379.34,win,TRAIL_EXIT,0.0,55.44,11143.27
2025-08-27 11:00:00+00:00,2025-08-27 13:00:00+00:00,BUY,BUY_TREND,3384.53,3376.67,loss,SL_PHASE1,-1.0,-111.43,11031.83
2025-08-27 17:00:00+00:00,2025-08-28 04:00:00+00:00,BUY,BUY_TREND,3386.42,3386.42,win,TRAIL_EXIT,0.0,55.16,11086.99
2025-08-29 15:00:00+00:00,2025-08-29 17:00:00+00:00,BUY,BUY_TREND,3416.45,3438.79,win,TP2,3.0,332.61,11419.6
2025-09-01 16:00:00+00:00,2025-09-02 19:00:00+00:00,BUY,BUY_TREND,3475.31,3526.37,win,TP2,3.0,342.59,11762.19
2025-09-03 09:00:00+00:00,2025-09-03 21:00:00+00:00,BUY,BUY_TREND,3535.24,3576.21,win,TP2,3.0,352.87,12115.06
2025-09-05 14:00:00+00:00,2025-09-05 16:00:00+00:00,BUY,BUY_TREND,3553.2,3586.46,win,TP2,3.0,363.45,12478.51
2025-09-08 09:00:00+00:00,2025-09-08 16:00:00+00:00,BUY,BUY_TREND,3598.08,3636.59,win,TP2,3.0,374.36,12852.86
2025-09-11 09:00:00+00:00,2025-09-11 14:00:00+00:00,BUY,BUY_REVERSAL,3633.17,3621.75,loss,SL_PHASE1,-1.0,-128.53,12724.33
2025-09-15 15:00:00+00:00,2025-09-16 03:00:00+00:00,BUY,BUY_TREND,3650.3,3686.02,win,TP2,3.0,381.73,13106.06
2025-09-16 07:00:00+00:00,2025-09-17 04:00:00+00:00,BUY,BUY_TREND,3684.28,3684.28,win,TRAIL_EXIT,0.0,65.53,13171.6
2025-09-18 12:00:00+00:00,2025-09-18 16:00:00+00:00,BUY,BUY_REENTRY,3671.73,3653.25,loss,SL_PHASE1,-1.0,-131.72,13039.88
2025-09-22 08:00:00+00:00,2025-09-22 18:00:00+00:00,BUY,BUY_TREND,3697.09,3731.14,win,TP2,3.0,391.2,13431.08
2025-09-23 08:00:00+00:00,2025-09-24 17:00:00+00:00,BUY,BUY_TREND,3753.18,3753.18,win,TRAIL_EXIT,0.0,67.16,13498.23
2025-09-26 16:00:00+00:00,2025-09-26 23:00:00+00:00,BUY,BUY_TREND,3761.92,3761.92,win,TRAIL_EXIT,0.0,67.49,13565.72
2025-09-29 13:00:00+00:00,2025-09-29 15:00:00+00:00,BUY,BUY_TREND,3817.9,3817.9,win,TRAIL_EXIT,0.0,67.83,13633.55
2025-10-01 10:00:00+00:00,2025-10-01 15:00:00+00:00,BUY,BUY_TREND,3879.17,3879.17,win,TRAIL_EXIT,0.0,68.17,13701.72
2025-10-02 12:00:00+00:00,2025-10-02 16:00:00+00:00,BUY,BUY_TREND,3879.08,3879.08,win,TRAIL_EXIT,0.0,68.51,13770.23
2025-10-03 09:00:00+00:00,2025-10-06 02:00:00+00:00,BUY,BUY_REENTRY,3859.18,3903.6,win,TP2,3.0,413.11,14183.33
2025-10-06 17:00:00+00:00,2025-10-07 09:00:00+00:00,BUY,BUY_TREND,3955.06,3955.06,win,TRAIL_EXIT,0.0,70.92,14254.25
2025-10-07 12:00:00+00:00,2025-10-08 05:00:00+00:00,BUY,BUY_TREND,3955.22,4006.71,win,TP2,3.0,427.63,14681.88
2025-10-08 17:00:00+00:00,2025-10-08 22:00:00+00:00,BUY,BUY_TREND,4048.17,4048.17,win,TRAIL_EXIT,0.0,73.41,14755.29
2025-10-14 18:00:00+00:00,2025-10-16 16:00:00+00:00,BUY,BUY_TREND,4137.98,4252.15,win,TP2,3.0,442.66,15197.95
2025-10-21 09:00:00+00:00,2025-10-21 10:00:00+00:00,BUY,BUY_TREND,4343.13,4312.47,loss,SL_PHASE1,-1.0,-151.98,15045.97
2025-10-27 12:00:00+00:00,2025-10-27 15:00:00+00:00,SELL,SELL_TREND,4039.76,4039.76,win,TRAIL_EXIT,0.0,75.23,15121.2
2025-10-28 07:00:00+00:00,2025-10-29 03:00:00+00:00,SELL,SELL_TREND,3973.63,3968.98,win,TRAIL_EXIT,0.1,75.61,15196.8
2025-10-29 07:00:00+00:00,2025-10-29 10:00:00+00:00,SELL,SELL_TREND,3951.95,3982.33,loss,SL_PHASE1,-1.0,-151.97,15044.83
2025-11-04 15:00:00+00:00,2025-11-05 10:00:00+00:00,SELL,SELL_TREND,3975.68,3975.68,win,TRAIL_EXIT,0.0,75.22,15120.06
2025-11-06 11:00:00+00:00,2025-11-06 15:00:00+00:00,SELL,SELL_REVERSAL,4011.04,4011.04,win,TRAIL_EXIT,0.0,75.6,15195.66
2025-11-07 11:00:00+00:00,2025-11-07 18:00:00+00:00,SELL,SELL_REVERSAL,4006.64,4006.64,win,TRAIL_EXIT,0.0,75.98,15271.64
2025-11-10 19:00:00+00:00,2025-11-11 17:00:00+00:00,BUY,BUY_TREND,4102.56,4111.93,win,TRAIL_EXIT,0.5,76.36,15348.0
2025-11-12 16:00:00+00:00,2025-11-12 18:00:00+00:00,BUY,BUY_TREND,4136.63,4195.29,win,TP2,3.0,460.44,15808.44
2025-11-14 16:00:00+00:00,2025-11-17 04:00:00+00:00,BUY,BUY_REVERSAL,4082.79,4082.79,win,TRAIL_EXIT,0.0,79.04,15887.48
2025-11-18 14:00:00+00:00,2025-11-18 15:00:00+00:00,SELL,SELL_TREND,4032.36,4059.74,loss,SL_PHASE1,-1.0,-158.87,15728.6
2025-11-20 17:00:00+00:00,2025-11-20 21:00:00+00:00,SELL,SELL_TREND,4070.33,4070.33,win,TRAIL_EXIT,0.0,78.64,15807.25
2025-11-25 19:00:00+00:00,2025-11-26 16:00:00+00:00,BUY,BUY_TREND,4146.09,4146.09,win,TRAIL_EXIT,0.0,79.04,15886.28
2025-11-27 09:00:00+00:00,2025-11-27 11:00:00+00:00,BUY,BUY_REENTRY,4160.1,4160.1,win,TRAIL_EXIT,0.0,79.43,15965.71
2025-11-27 19:00:00+00:00,2025-11-28 12:00:00+00:00,BUY,BUY_TREND,4157.79,4165.85,win,TRAIL_EXIT,0.6,79.83,16045.54
2025-11-28 14:00:00+00:00,2025-12-01 01:00:00+00:00,BUY,BUY_TREND,4176.33,4228.32,win,TP2,3.0,481.37,16526.91
2025-12-09 11:00:00+00:00,2025-12-10 10:00:00+00:00,BUY,BUY_REENTRY,4202.88,4202.88,win,TRAIL_EXIT,0.0,82.63,16609.54
2025-12-10 13:00:00+00:00,2025-12-10 16:00:00+00:00,BUY,BUY_REVERSAL,4197.29,4197.29,win,TRAIL_EXIT,0.0,83.05,16692.59
2025-12-11 16:00:00+00:00,2025-12-12 09:00:00+00:00,BUY,BUY_TREND,4230.13,4290.36,win,TP2,3.0,500.78,17193.37
2025-12-24 11:00:00+00:00,2025-12-24 16:00:00+00:00,BUY,BUY_TREND,4494.67,4467.83,loss,SL_PHASE1,-1.0,-171.93,17021.43
2025-12-31 12:00:00+00:00,2026-01-02 01:00:00+00:00,SELL,SELL_TREND,4306.47,4347.71,loss,SL_PHASE1,-1.0,-170.21,16851.22
2026-01-02 08:00:00+00:00,2026-01-05 01:00:00+00:00,SELL,SELL_REVERSAL,4374.74,4364.23,win,TRAIL_EXIT,0.5,84.26,16935.48
2026-01-05 17:00:00+00:00,2026-01-06 11:00:00+00:00,BUY,BUY_TREND,4448.54,4448.54,win,TRAIL_EXIT,0.0,84.68,17020.15
2026-01-06 15:00:00+00:00,2026-01-07 03:00:00+00:00,BUY,BUY_TREND,4467.99,4467.99,win,TRAIL_EXIT,0.0,85.1,17105.25
2026-01-08 20:00:00+00:00,2026-01-08 22:00:00+00:00,SELL,SELL_REVERSAL,4449.58,4473.92,loss,SL_PHASE1,-1.0,-171.05,16934.2
2026-01-09 13:00:00+00:00,2026-01-12 01:00:00+00:00,BUY,BUY_TREND,4475.4,4522.45,win,TP2,3.0,508.03,17442.23
2026-01-12 15:00:00+00:00,2026-01-13 03:00:00+00:00,BUY,BUY_TREND,4615.79,4586.45,loss,SL_PHASE1,-1.0,-174.42,17267.81
2026-01-14 14:00:00+00:00,2026-01-14 16:00:00+00:00,BUY,BUY_TREND,4638.66,4619.29,loss,SL_PHASE1,-1.0,-172.68,17095.13
2026-01-14 20:00:00+00:00,2026-01-15 03:00:00+00:00,BUY,BUY_TREND,4635.04,4608.77,loss,SL_PHASE1,-1.0,-170.95,16924.18
2026-01-22 11:00:00+00:00,2026-01-22 17:00:00+00:00,SELL,SELL_REVERSAL,4823.11,4868.99,loss,SL_PHASE1,-1.0,-169.24,16754.93
2026-01-23 14:00:00+00:00,2026-01-26 01:00:00+00:00,BUY,BUY_TREND,4939.34,5034.54,win,TP2,3.0,502.65,17257.58
2026-01-27 10:00:00+00:00,2026-01-27 17:00:00+00:00,SELL,SELL_REVERSAL,5079.38,5079.38,win,TRAIL_EXIT,0.0,86.29,17343.87
2026-01-29 13:00:00+00:00,2026-01-29 17:00:00+00:00,BUY,BUY_TREND,5522.59,5430.46,loss,SL_PHASE1,-1.0,-173.44,17170.43
2026-02-02 17:00:00+00:00,2026-02-03 03:00:00+00:00,SELL,SELL_TREND,4619.89,4791.12,loss,SL_PHASE1,-1.0,-171.7,16998.73
2026-02-05 17:00:00+00:00,2026-02-06 05:00:00+00:00,SELL,SELL_TREND,4817.52,4817.52,win,TRAIL_EXIT,0.0,84.99,17083.72
2026-02-09 16:00:00+00:00,2026-02-10 01:00:00+00:00,BUY,BUY_TREND,5037.73,5037.73,win,TRAIL_EXIT,0.0,85.42,17169.14
2026-02-10 09:00:00+00:00,2026-02-10 14:00:00+00:00,BUY,BUY_TREND,5032.81,5032.81,win,TRAIL_EXIT,0.0,85.85,17254.99
2026-02-11 12:00:00+00:00,2026-02-11 14:00:00+00:00,BUY,BUY_TREND,5094.79,5094.79,win,TRAIL_EXIT,0.0,86.27,17341.26
2026-02-11 18:00:00+00:00,2026-02-12 18:00:00+00:00,BUY,BUY_TREND,5076.28,5026.86,loss,SL_PHASE1,-1.0,-173.41,17167.85
2026-02-17 16:00:00+00:00,2026-02-18 05:00:00+00:00,SELL,SELL_TREND,4861.01,4910.24,loss,SL_PHASE1,-1.0,-171.68,16996.17
2026-02-18 20:00:00+00:00,2026-02-19 07:00:00+00:00,SELL,SELL_REVERSAL,4986.71,4986.71,win,TRAIL_EXIT,0.0,84.98,17081.15
2026-02-19 11:00:00+00:00,2026-02-19 15:00:00+00:00,SELL,SELL_REVERSAL,4996.11,4996.11,win,TRAIL_EXIT,0.0,85.41,17166.56
2026-02-20 07:00:00+00:00,2026-02-20 09:00:00+00:00,BUY,BUY_TREND,5012.47,5012.47,win,TRAIL_EXIT,0.0,85.83,17252.39
2026-02-23 12:00:00+00:00,2026-02-24 14:00:00+00:00,BUY,BUY_TREND,5163.01,5165.97,win,TRAIL_EXIT,0.1,86.26,17338.65
2026-02-27 07:00:00+00:00,2026-03-02 01:00:00+00:00,BUY,BUY_TREND,5197.81,5295.69,win,TP2,3.0,520.16,17858.81
2026-03-13 17:00:00+00:00,2026-03-13 20:00:00+00:00,SELL,SELL_TREND,5041.71,5041.71,win,TRAIL_EXIT,0.0,89.29,17948.1
2026-03-16 10:00:00+00:00,2026-03-16 13:00:00+00:00,SELL,SELL_TREND,4995.34,4995.34,win,TRAIL_EXIT,0.0,89.74,18037.84
2026-03-16 18:00:00+00:00,2026-03-17 04:00:00+00:00,SELL,SELL_TREND,4987.0,5024.3,loss,SL_PHASE1,-1.0,-180.38,17857.47
2026-03-17 13:00:00+00:00,2026-03-17 19:00:00+00:00,SELL,SELL_TREND,5000.22,5000.22,win,TRAIL_EXIT,0.0,89.29,17946.75
2026-03-18 11:00:00+00:00,2026-03-18 15:00:00+00:00,SELL,SELL_TREND,4987.53,4923.15,win,TP2,3.0,538.4,18485.16
2026-03-19 08:00:00+00:00,2026-03-19 11:00:00+00:00,SELL,SELL_TREND,4827.52,4716.46,win,TP2,3.0,554.55,19039.71
2026-03-20 09:00:00+00:00,2026-03-20 14:00:00+00:00,SELL,SELL_TREND,4669.2,4669.2,win,TRAIL_EXIT,0.0,95.2,19134.91
2026-03-24 14:00:00+00:00,2026-03-24 17:00:00+00:00,SELL,SELL_REVERSAL,4408.76,4408.76,win,TRAIL_EXIT,0.0,95.67,19230.58
2026-03-26 19:00:00+00:00,2026-03-27 01:00:00+00:00,SELL,SELL_TREND,4388.63,4388.63,win,TRAIL_EXIT,0.0,96.15,19326.74
2026-04-01 09:00:00+00:00,2026-04-01 15:00:00+00:00,BUY,BUY_TREND,4732.25,4732.25,win,TRAIL_EXIT,0.0,96.63,19423.37
2026-04-01 18:00:00+00:00,2026-04-02 04:00:00+00:00,BUY,BUY_TREND,4786.87,4742.46,loss,SL_PHASE1,-1.0,-194.23,19229.14
2026-04-07 20:00:00+00:00,2026-04-08 01:00:00+00:00,BUY,BUY_REENTRY,4675.99,4815.12,win,TP2,3.0,576.87,19806.01
2026-04-08 14:00:00+00:00,2026-04-08 17:00:00+00:00,BUY,BUY_TREND,4798.66,4747.72,loss,SL_PHASE1,-1.0,-198.06,19607.95
2026-04-14 11:00:00+00:00,2026-04-15 04:00:00+00:00,BUY,BUY_TREND,4786.73,4859.63,win,TP2,3.0,588.24,20196.19
