entry_time,exit_time,signal,signal_type,entry_price,exit_price,result,exit_reason,r_multiple,pnl,balance
2023-01-10 11:00:00+00:00,2023-01-10 17:00:00+00:00,BUY,BUY_TREND,1876.8,1876.8,win,TRAIL_EXIT,0.0,55.42,11140.02
2023-01-12 19:00:00+00:00,2023-01-13 14:00:00+00:00,BUY,BUY_TREND,1897.65,1897.65,win,TRAIL_EXIT,0.0,55.7,11195.72
2023-01-13 16:00:00+00:00,2023-01-17 04:00:00+00:00,BUY,BUY_TREND,1911.45,1911.45,win,TRAIL_EXIT,0.0,55.98,11251.7
2023-01-19 15:00:00+00:00,2023-01-19 22:00:00+00:00,BUY,BUY_TREND,1913.13,1933.32,win,TP2,3.0,337.55,11589.25
2023-01-20 09:00:00+00:00,2023-01-20 11:00:00+00:00,BUY,BUY_TREND,1933.01,1933.01,win,TRAIL_EXIT,0.0,57.95,11647.2
2023-01-27 07:00:00+00:00,2023-01-27 16:00:00+00:00,BUY,BUY_REVERSAL,1925.05,1925.05,win,TRAIL_EXIT,0.0,58.24,11705.43
2023-02-01 12:00:00+00:00,2023-02-01 18:00:00+00:00,BUY,BUY_TREND,1926.45,1926.45,win,TRAIL_EXIT,0.0,58.53,11763.96
2023-02-02 09:00:00+00:00,2023-02-02 15:00:00+00:00,BUY,BUY_TREND,1955.5,1946.13,loss,SL_PHASE1,-1.0,-117.64,11646.32
2023-02-02 20:00:00+00:00,2023-02-03 15:00:00+00:00,BUY,BUY_REVERSAL,1917.66,1906.04,loss,SL_PHASE1,-1.0,-116.46,11529.86
2023-02-08 12:00:00+00:00,2023-02-09 08:00:00+00:00,SELL,SELL_REVERSAL,1880.67,1880.67,win,TRAIL_EXIT,0.0,57.65,11587.51
2023-02-10 16:00:00+00:00,2023-02-10 20:00:00+00:00,SELL,SELL_TREND,1861.72,1861.72,win,TRAIL_EXIT,0.0,57.94,11645.45
2023-02-13 11:00:00+00:00,2023-02-13 13:00:00+00:00,SELL,SELL_TREND,1857.11,1857.11,win,TRAIL_EXIT,0.0,58.23,11703.67
2023-02-13 17:00:00+00:00,2023-02-14 02:00:00+00:00,SELL,SELL_TREND,1855.2,1855.2,win,TRAIL_EXIT,0.0,58.52,11762.19
2023-02-14 09:00:00+00:00,2023-02-14 14:00:00+00:00,SELL,SELL_REVERSAL,1858.67,1858.67,win,TRAIL_EXIT,0.0,58.81,11821.0
2023-02-14 17:00:00+00:00,2023-02-14 20:00:00+00:00,SELL,SELL_TREND,1852.25,1852.25,win,TRAIL_EXIT,0.0,59.11,11880.11
2023-02-16 07:00:00+00:00,2023-02-16 18:00:00+00:00,SELL,SELL_TREND,1837.01,1837.01,win,TRAIL_EXIT,0.0,59.4,11939.51
2023-02-22 08:00:00+00:00,2023-02-22 09:00:00+00:00,SELL,SELL_TREND,1835.34,1839.76,loss,SL_PHASE1,-1.0,-119.4,11820.11
2023-02-27 07:00:00+00:00,2023-02-27 15:00:00+00:00,SELL,SELL_TREND,1808.68,1813.27,loss,SL_PHASE1,-1.0,-118.2,11701.91
2023-03-06 14:00:00+00:00,2023-03-06 20:00:00+00:00,BUY,BUY_TREND,1852.22,1847.1,loss,SL_PHASE1,-1.0,-117.02,11584.89
2023-03-08 19:00:00+00:00,2023-03-09 02:00:00+00:00,SELL,SELL_TREND,1815.57,1815.57,win,TRAIL_EXIT,0.0,57.92,11642.82
2023-03-13 11:00:00+00:00,2023-03-13 13:00:00+00:00,BUY,BUY_TREND,1885.48,1885.48,win,TRAIL_EXIT,0.0,58.21,11701.03
2023-03-14 09:00:00+00:00,2023-03-14 12:00:00+00:00,BUY,BUY_TREND,1909.57,1909.57,win,TRAIL_EXIT,0.0,58.51,11759.54
2023-03-14 15:00:00+00:00,2023-03-15 08:00:00+00:00,BUY,BUY_TREND,1910.04,1901.64,loss,SL_PHASE1,-1.0,-117.6,11641.94
2023-03-16 08:00:00+00:00,2023-03-16 18:00:00+00:00,BUY,BUY_TREND,1919.84,1919.84,win,TRAIL_EXIT,0.0,58.21,11700.15
2023-03-17 15:00:00+00:00,2023-03-17 20:00:00+00:00,BUY,BUY_TREND,1944.93,1967.77,win,TP2,3.0,351.0,12051.15
2023-03-20 08:00:00+00:00,2023-03-20 12:00:00+00:00,BUY,BUY_TREND,1988.02,1988.02,win,TRAIL_EXIT,0.0,60.26,12111.41
2023-03-20 20:00:00+00:00,2023-03-21 16:00:00+00:00,BUY,BUY_TREND,1977.58,1961.14,loss,SL_PHASE1,-1.0,-121.11,11990.3
2023-03-23 16:00:00+00:00,2023-03-24 20:00:00+00:00,BUY,BUY_TREND,1984.0,1984.0,win,TRAIL_EXIT,0.0,59.95,12050.25
2023-03-29 11:00:00+00:00,2023-03-29 18:00:00+00:00,BUY,BUY_REVERSAL,1964.3,1964.3,win,TRAIL_EXIT,0.0,60.25,12110.5
2023-03-31 09:00:00+00:00,2023-03-31 10:00:00+00:00,BUY,BUY_TREND,1984.14,1979.15,loss,SL_PHASE1,-1.0,-121.1,11989.39
2023-03-31 14:00:00+00:00,2023-03-31 16:00:00+00:00,BUY,BUY_TREND,1980.22,1980.22,win,TRAIL_EXIT,0.0,59.95,12049.34
2023-04-04 07:00:00+00:00,2023-04-04 17:00:00+00:00,BUY,BUY_TREND,1979.73,1999.04,win,TP2,3.0,361.48,12410.82
2023-04-05 08:00:00+00:00,2023-04-05 11:00:00+00:00,BUY,BUY_TREND,2024.27,2024.27,win,TRAIL_EXIT,0.0,62.05,12472.88
2023-04-05 15:00:00+00:00,2023-04-05 16:00:00+00:00,BUY,BUY_TREND,2031.5,2025.85,loss,SL_PHASE1,-1.0,-124.73,12348.15
2023-04-12 15:00:00+00:00,2023-04-12 16:00:00+00:00,BUY,BUY_TREND,2022.2,2013.79,loss,SL_PHASE1,-1.0,-123.48,12224.66
2023-04-12 20:00:00+00:00,2023-04-13 15:00:00+00:00,BUY,BUY_TREND,2011.46,2043.89,win,TP2,3.0,366.74,12591.4
2023-04-13 20:00:00+00:00,2023-04-14 14:00:00+00:00,BUY,BUY_TREND,2043.69,2033.9,loss,SL_PHASE1,-1.0,-125.91,12465.49
2023-04-14 20:00:00+00:00,2023-04-17 15:00:00+00:00,BUY,BUY_REVERSAL,2003.87,2003.87,win,TRAIL_EXIT,0.0,62.33,12527.82
2023-04-28 07:00:00+00:00,2023-04-28 17:00:00+00:00,SELL,SELL_TREND,1987.31,1987.31,win,TRAIL_EXIT,0.0,62.64,12590.46
2023-05-03 11:00:00+00:00,2023-05-03 20:00:00+00:00,BUY,BUY_TREND,2015.6,2028.44,win,TP2,3.0,377.71,12968.17
2023-05-04 13:00:00+00:00,2023-05-05 11:00:00+00:00,BUY,BUY_TREND,2039.86,2039.86,win,TRAIL_EXIT,0.0,64.84,13033.01
2023-05-05 17:00:00+00:00,2023-05-10 15:00:00+00:00,BUY,BUY_REVERSAL,2010.65,2043.12,win,TP2,3.0,390.99,13424.0
2023-05-12 18:00:00+00:00,2023-05-15 10:00:00+00:00,SELL,SELL_TREND,2009.47,2017.82,loss,SL_PHASE1,-1.0,-134.24,13289.76
2023-05-16 08:00:00+00:00,2023-05-16 18:00:00+00:00,SELL,SELL_TREND,2012.7,2000.88,win,TP2,3.0,398.69,13688.46
2023-05-17 08:00:00+00:00,2023-05-17 13:00:00+00:00,SELL,SELL_TREND,1987.84,1987.84,win,TRAIL_EXIT,0.0,68.44,13756.9
2023-05-17 16:00:00+00:00,2023-05-17 19:00:00+00:00,SELL,SELL_TREND,1977.67,1983.28,loss,SL_PHASE1,-1.0,-137.57,13619.33
2023-05-18 07:00:00+00:00,2023-05-18 16:00:00+00:00,SELL,SELL_TREND,1979.77,1964.63,win,TP2,3.0,408.58,14027.91
2023-05-19 13:00:00+00:00,2023-05-19 18:00:00+00:00,SELL,SELL_TREND,1965.64,1965.64,win,TRAIL_EXIT,0.0,70.14,14098.05
2023-05-23 12:00:00+00:00,2023-05-23 16:00:00+00:00,SELL,SELL_TREND,1957.01,1963.1,loss,SL_PHASE1,-1.0,-140.98,13957.07
2023-05-24 17:00:00+00:00,2023-05-25 15:00:00+00:00,SELL,SELL_REENTRY,1969.45,1947.49,win,TP2,3.0,418.71,14375.78
2023-05-30 07:00:00+00:00,2023-05-30 10:00:00+00:00,SELL,SELL_TREND,1938.86,1938.86,win,TRAIL_EXIT,0.0,71.88,14447.66
2023-05-31 11:00:00+00:00,2023-05-31 15:00:00+00:00,SELL,SELL_REENTRY,1955.3,1960.36,loss,SL_PHASE1,-1.0,-144.48,14303.18
2023-06-05 09:00:00+00:00,2023-06-05 12:00:00+00:00,SELL,SELL_TREND,1942.89,1942.89,win,TRAIL_EXIT,0.0,71.52,14374.7
2023-06-14 08:00:00+00:00,2023-06-14 15:00:00+00:00,SELL,SELL_TREND,1946.35,1951.76,loss,SL_PHASE1,-1.0,-143.75,14230.95
2023-06-15 14:00:00+00:00,2023-06-15 16:00:00+00:00,SELL,SELL_TREND,1928.49,1928.49,win,TRAIL_EXIT,0.0,71.15,14302.11
2023-06-20 13:00:00+00:00,2023-06-20 16:00:00+00:00,SELL,SELL_TREND,1951.46,1936.75,win,TP2,3.0,429.06,14731.17
2023-06-22 07:00:00+00:00,2023-06-22 17:00:00+00:00,SELL,SELL_TREND,1929.72,1915.19,win,TP2,3.0,441.94,15173.1
2023-06-23 19:00:00+00:00,2023-06-26 03:00:00+00:00,SELL,SELL_REENTRY,1918.66,1926.17,loss,SL_PHASE1,-1.0,-151.73,15021.37
2023-06-29 15:00:00+00:00,2023-06-29 17:00:00+00:00,SELL,SELL_TREND,1896.1,1896.1,win,TRAIL_EXIT,0.0,75.11,15096.48
2023-07-03 10:00:00+00:00,2023-07-03 15:00:00+00:00,SELL,SELL_REENTRY,1912.14,1916.57,loss,SL_PHASE1,-1.0,-150.96,14945.51
2023-07-05 07:00:00+00:00,2023-07-05 09:00:00+00:00,BUY,BUY_TREND,1925.51,1922.41,loss,SL_PHASE1,-1.0,-149.46,14796.06
2023-07-06 11:00:00+00:00,2023-07-06 13:00:00+00:00,SELL,SELL_TREND,1918.02,1921.81,loss,SL_PHASE1,-1.0,-147.96,14648.1
2023-07-12 15:00:00+00:00,2023-07-13 04:00:00+00:00,BUY,BUY_TREND,1943.16,1959.77,win,TP2,3.0,439.44,15087.54
2023-07-13 19:00:00+00:00,2023-07-14 09:00:00+00:00,BUY,BUY_TREND,1958.77,1958.77,win,TRAIL_EXIT,0.0,75.44,15162.98
2023-07-19 10:00:00+00:00,2023-07-19 14:00:00+00:00,BUY,BUY_TREND,1977.88,1973.85,loss,SL_PHASE1,-1.0,-151.63,15011.35
2023-07-26 09:00:00+00:00,2023-07-26 16:00:00+00:00,BUY,BUY_TREND,1969.59,1969.59,win,TRAIL_EXIT,0.0,75.06,15086.41
2023-07-27 14:00:00+00:00,2023-07-27 15:00:00+00:00,BUY,BUY_TREND,1979.05,1973.52,loss,SL_PHASE1,-1.0,-150.86,14935.54
2023-08-02 15:00:00+00:00,2023-08-04 15:00:00+00:00,SELL,SELL_TREND,1945.64,1929.21,win,TP2,3.0,448.07,15383.61
2023-08-08 10:00:00+00:00,2023-08-08 11:00:00+00:00,SELL,SELL_TREND,1930.41,1934.07,loss,SL_PHASE1,-1.0,-153.84,15229.77
2023-08-10 07:00:00+00:00,2023-08-10 13:00:00+00:00,SELL,SELL_TREND,1916.71,1920.84,loss,SL_PHASE1,-1.0,-152.3,15077.47
2023-08-11 07:00:00+00:00,2023-08-11 11:00:00+00:00,SELL,SELL_TREND,1913.48,1918.54,loss,SL_PHASE1,-1.0,-150.77,14926.7
2023-08-14 09:00:00+00:00,2023-08-14 11:00:00+00:00,SELL,SELL_TREND,1912.09,1912.09,win,TRAIL_EXIT,0.0,74.63,15001.33
2023-08-14 15:00:00+00:00,2023-08-14 18:00:00+00:00,SELL,SELL_TREND,1910.31,1910.31,win,TRAIL_EXIT,0.0,75.01,15076.34
2023-08-16 15:00:00+00:00,2023-08-16 17:00:00+00:00,SELL,SELL_TREND,1900.73,1904.23,loss,SL_PHASE1,-1.0,-150.76,14925.58
2023-08-17 16:00:00+00:00,2023-08-21 15:00:00+00:00,SELL,SELL_TREND,1895.92,1894.89,win,TRAIL_EXIT,0.2,74.63,15000.2
2023-08-21 17:00:00+00:00,2023-08-21 20:00:00+00:00,SELL,SELL_TREND,1886.84,1893.6,loss,SL_PHASE1,-1.0,-150.0,14850.2
2023-08-24 17:00:00+00:00,2023-08-24 21:00:00+00:00,BUY,BUY_TREND,1921.37,1916.88,loss,SL_PHASE1,-1.0,-148.5,14701.7
2023-08-28 13:00:00+00:00,2023-08-28 18:00:00+00:00,BUY,BUY_TREND,1915.17,1923.54,win,TP2,3.0,441.05,15142.75
2023-08-29 17:00:00+00:00,2023-08-31 22:00:00+00:00,BUY,BUY_TREND,1934.14,1940.28,win,TRAIL_EXIT,1.1,75.71,15218.47
2023-09-01 16:00:00+00:00,2023-09-04 05:00:00+00:00,SELL,SELL_REVERSAL,1943.75,1943.75,win,TRAIL_EXIT,0.0,76.09,15294.56
2023-09-05 15:00:00+00:00,2023-09-05 16:00:00+00:00,BUY,BUY_REVERSAL,1933.71,1929.74,loss,SL_PHASE1,-1.0,-152.95,15141.61
2023-09-07 08:00:00+00:00,2023-09-07 11:00:00+00:00,SELL,SELL_TREND,1918.59,1918.59,win,TRAIL_EXIT,0.0,75.71,15217.32
2023-09-07 15:00:00+00:00,2023-09-07 18:00:00+00:00,SELL,SELL_TREND,1917.59,1920.78,loss,SL_PHASE1,-1.0,-152.17,15065.15
2023-09-11 10:00:00+00:00,2023-09-12 13:00:00+00:00,SELL,SELL_REVERSAL,1926.43,1915.62,win,TP2,3.0,451.95,15517.1
2023-09-13 18:00:00+00:00,2023-09-14 03:00:00+00:00,SELL,SELL_TREND,1910.4,1910.4,win,TRAIL_EXIT,0.0,77.59,15594.69
2023-09-14 16:00:00+00:00,2023-09-14 17:00:00+00:00,SELL,SELL_TREND,1903.16,1907.7,loss,SL_PHASE1,-1.0,-155.95,15438.74
2023-09-18 17:00:00+00:00,2023-09-20 04:00:00+00:00,BUY,BUY_TREND,1926.8,1930.43,win,TRAIL_EXIT,0.9,77.19,15515.93
2023-09-25 17:00:00+00:00,2023-09-26 18:00:00+00:00,SELL,SELL_TREND,1916.81,1903.06,win,TP2,3.0,465.48,15981.41
2023-09-28 15:00:00+00:00,2023-09-28 18:00:00+00:00,SELL,SELL_TREND,1872.42,1859.61,win,TP2,3.0,479.44,16460.85
2023-10-02 17:00:00+00:00,2023-10-03 16:00:00+00:00,SELL,SELL_TREND,1828.82,1828.82,win,TRAIL_EXIT,0.0,82.3,16543.16
2023-10-03 19:00:00+00:00,2023-10-04 14:00:00+00:00,SELL,SELL_TREND,1823.89,1823.89,win,TRAIL_EXIT,0.0,82.72,16625.87
2023-10-04 16:00:00+00:00,2023-10-04 18:00:00+00:00,SELL,SELL_TREND,1820.22,1820.22,win,TRAIL_EXIT,0.0,83.13,16709.0
2023-10-05 07:00:00+00:00,2023-10-06 15:00:00+00:00,SELL,SELL_REVERSAL,1827.63,1812.33,win,TP2,3.0,501.27,17210.27
2023-10-10 18:00:00+00:00,2023-10-11 19:00:00+00:00,BUY,BUY_TREND,1861.25,1877.12,win,TP2,3.0,516.31,17726.58
2023-10-12 13:00:00+00:00,2023-10-12 15:00:00+00:00,BUY,BUY_TREND,1881.31,1881.31,win,TRAIL_EXIT,0.0,88.63,17815.21
2023-10-16 12:00:00+00:00,2023-10-17 04:00:00+00:00,BUY,BUY_TREND,1916.17,1916.17,win,TRAIL_EXIT,0.0,89.08,17904.29
2023-10-18 20:00:00+00:00,2023-10-20 02:00:00+00:00,BUY,BUY_TREND,1954.0,1982.17,win,TP2,3.0,537.13,18441.42
2023-10-20 10:00:00+00:00,2023-10-20 14:00:00+00:00,BUY,BUY_TREND,1980.1,1980.1,win,TRAIL_EXIT,0.0,92.21,18533.63
2023-10-25 20:00:00+00:00,2023-10-26 15:00:00+00:00,BUY,BUY_TREND,1983.06,1983.06,win,TRAIL_EXIT,0.0,92.67,18626.29
2023-10-30 12:00:00+00:00,2023-10-30 22:00:00+00:00,BUY,BUY_REVERSAL,1996.56,1996.56,win,TRAIL_EXIT,0.0,93.13,18719.43
2023-11-01 08:00:00+00:00,2023-11-01 19:00:00+00:00,BUY,BUY_REVERSAL,1979.01,1979.01,win,TRAIL_EXIT,0.0,93.6,18813.02
2023-11-08 12:00:00+00:00,2023-11-08 21:00:00+00:00,SELL,SELL_TREND,1962.0,1950.74,win,TP2,3.0,564.39,19377.41
2023-11-13 10:00:00+00:00,2023-11-13 17:00:00+00:00,SELL,SELL_TREND,1936.52,1936.52,win,TRAIL_EXIT,0.0,96.89,19474.3
2023-11-17 10:00:00+00:00,2023-11-17 14:00:00+00:00,BUY,BUY_TREND,1988.7,1988.7,win,TRAIL_EXIT,0.0,97.37,19571.67
2023-11-21 14:00:00+00:00,2023-11-22 17:00:00+00:00,BUY,BUY_TREND,1989.1,1995.26,win,TRAIL_EXIT,1.0,97.86,19669.53
2023-11-24 11:00:00+00:00,2023-11-27 02:00:00+00:00,BUY,BUY_TREND,1994.5,2003.71,win,TP2,3.0,590.09,20259.62
2023-11-27 20:00:00+00:00,2023-11-28 17:00:00+00:00,BUY,BUY_TREND,2012.44,2028.6,win,TP2,3.0,607.79,20867.41
2023-12-01 11:00:00+00:00,2023-12-01 13:00:00+00:00,BUY,BUY_TREND,2046.37,2041.7,loss,SL_PHASE1,-1.0,-208.67,20658.73
2023-12-01 17:00:00+00:00,2023-12-01 20:00:00+00:00,BUY,BUY_TREND,2049.28,2071.18,win,TP2,3.0,619.76,21278.49
2023-12-06 15:00:00+00:00,2023-12-07 16:00:00+00:00,BUY,BUY_REENTRY,2030.12,2030.12,win,TRAIL_EXIT,0.0,106.39,21384.89
2023-12-11 16:00:00+00:00,2023-12-12 07:00:00+00:00,SELL,SELL_TREND,1986.73,1986.73,win,TRAIL_EXIT,0.0,106.92,21491.81
2023-12-12 10:00:00+00:00,2023-12-13 12:00:00+00:00,SELL,SELL_TREND,1983.73,1982.57,win,TRAIL_EXIT,0.2,107.46,21599.27
2023-12-13 14:00:00+00:00,2023-12-13 19:00:00+00:00,SELL,SELL_TREND,1981.42,1981.42,win,TRAIL_EXIT,0.0,108.0,21707.27
2023-12-18 15:00:00+00:00,2023-12-19 04:00:00+00:00,BUY,BUY_REENTRY,2025.82,2025.82,win,TRAIL_EXIT,0.0,108.54,21815.8
2023-12-21 14:00:00+00:00,2023-12-22 01:00:00+00:00,BUY,BUY_TREND,2037.99,2049.96,win,TP2,3.0,654.47,22470.28
2023-12-22 10:00:00+00:00,2023-12-22 15:00:00+00:00,BUY,BUY_TREND,2051.52,2068.92,win,TP2,3.0,674.11,23144.38
2023-12-26 18:00:00+00:00,2023-12-27 17:00:00+00:00,BUY,BUY_TREND,2059.53,2072.53,win,TP2,3.0,694.33,23838.72
2024-01-10 07:00:00+00:00,2024-01-10 09:00:00+00:00,SELL,SELL_TREND,2026.64,2026.64,win,TRAIL_EXIT,0.0,119.19,23957.91
2024-01-15 15:00:00+00:00,2024-01-16 07:00:00+00:00,BUY,BUY_TREND,2054.23,2049.17,loss,SL_PHASE1,-1.0,-239.58,23718.33
2024-01-17 16:00:00+00:00,2024-01-18 08:00:00+00:00,SELL,SELL_TREND,2012.11,2012.11,win,TRAIL_EXIT,0.0,118.59,23836.92
2024-01-18 15:00:00+00:00,2024-01-18 18:00:00+00:00,SELL,SELL_TREND,2009.07,2014.44,loss,SL_PHASE1,-1.0,-238.37,23598.55
2024-01-23 09:00:00+00:00,2024-01-24 12:00:00+00:00,SELL,SELL_REVERSAL,2031.61,2031.61,win,TRAIL_EXIT,0.0,117.99,23716.55
2024-01-25 10:00:00+00:00,2024-01-25 12:00:00+00:00,SELL,SELL_TREND,2013.83,2018.19,loss,SL_PHASE1,-1.0,-237.17,23479.38
2024-01-25 18:00:00+00:00,2024-01-26 03:00:00+00:00,SELL,SELL_TREND,2014.54,2021.61,loss,SL_PHASE1,-1.0,-234.79,23244.59
2024-01-30 09:00:00+00:00,2024-01-30 17:00:00+00:00,BUY,BUY_TREND,2037.88,2037.88,win,TRAIL_EXIT,0.0,116.22,23360.81
2024-02-06 10:00:00+00:00,2024-02-06 14:00:00+00:00,SELL,SELL_TREND,2023.85,2027.64,loss,SL_PHASE1,-1.0,-233.61,23127.2
2024-02-08 14:00:00+00:00,2024-02-08 16:00:00+00:00,SELL,SELL_TREND,2024.94,2024.94,win,TRAIL_EXIT,0.0,115.64,23242.84
2024-02-14 15:00:00+00:00,2024-02-14 18:00:00+00:00,SELL,SELL_TREND,1989.12,1989.12,win,TRAIL_EXIT,0.0,116.21,23359.05
2024-02-29 15:00:00+00:00,2024-02-29 18:00:00+00:00,BUY,BUY_TREND,2047.62,2047.62,win,TRAIL_EXIT,0.0,116.8,23475.85
2024-03-01 12:00:00+00:00,2024-03-01 14:00:00+00:00,BUY,BUY_TREND,2054.84,2054.84,win,TRAIL_EXIT,0.0,117.38,23593.23
2024-03-04 15:00:00+00:00,2024-03-04 17:00:00+00:00,BUY,BUY_TREND,2091.59,2106.98,win,TP2,3.0,707.8,24301.02
2024-03-05 07:00:00+00:00,2024-03-05 15:00:00+00:00,BUY,BUY_TREND,2119.26,2140.77,win,TP2,3.0,729.03,25030.05
2024-03-06 13:00:00+00:00,2024-03-06 16:00:00+00:00,BUY,BUY_TREND,2132.51,2147.81,win,TP2,3.0,750.9,25780.96
2024-03-07 11:00:00+00:00,2024-03-07 16:00:00+00:00,BUY,BUY_TREND,2157.68,2157.68,win,TRAIL_EXIT,0.0,128.9,25909.86
2024-03-07 19:00:00+00:00,2024-03-08 03:00:00+00:00,BUY,BUY_TREND,2158.23,2158.23,win,TRAIL_EXIT,0.0,129.55,26039.41
2024-03-08 08:00:00+00:00,2024-03-08 15:00:00+00:00,BUY,BUY_TREND,2161.19,2178.76,win,TP2,3.0,781.18,26820.59
2024-03-11 16:00:00+00:00,2024-03-11 19:00:00+00:00,BUY,BUY_TREND,2181.72,2181.72,win,TRAIL_EXIT,0.0,134.1,26954.69
2024-03-18 09:00:00+00:00,2024-03-19 16:00:00+00:00,BUY,BUY_REVERSAL,2148.09,2152.33,win,TRAIL_EXIT,0.8,134.77,27089.47
2024-03-27 10:00:00+00:00,2024-03-27 14:00:00+00:00,BUY,BUY_TREND,2180.49,2195.8,win,TP2,3.0,812.68,27902.15
2024-04-02 11:00:00+00:00,2024-04-02 14:00:00+00:00,BUY,BUY_TREND,2261.11,2261.11,win,TRAIL_EXIT,0.0,139.51,28041.66
2024-04-04 17:00:00+00:00,2024-04-04 19:00:00+00:00,BUY,BUY_TREND,2295.15,2287.39,loss,SL_PHASE1,-1.0,-280.42,27761.25
2024-04-08 20:00:00+00:00,2024-04-09 18:00:00+00:00,BUY,BUY_TREND,2337.92,2347.38,win,TRAIL_EXIT,0.8,138.81,27900.05
2024-04-10 07:00:00+00:00,2024-04-10 15:00:00+00:00,BUY,BUY_TREND,2356.24,2345.84,loss,SL_PHASE1,-1.0,-279.0,27621.05
2024-04-11 15:00:00+00:00,2024-04-11 17:00:00+00:00,BUY,BUY_REENTRY,2341.38,2341.38,win,TRAIL_EXIT,0.0,138.11,27759.16
2024-04-12 09:00:00+00:00,2024-04-12 18:00:00+00:00,BUY,BUY_TREND,2395.14,2431.38,win,TP2,3.0,832.77,28591.93
2024-04-16 15:00:00+00:00,2024-04-17 19:00:00+00:00,BUY,BUY_TREND,2376.2,2376.2,win,TRAIL_EXIT,0.0,142.96,28734.89
2024-04-18 10:00:00+00:00,2024-04-18 18:00:00+00:00,SELL,SELL_REVERSAL,2377.81,2377.81,win,TRAIL_EXIT,0.0,143.67,28878.57
2024-04-25 12:00:00+00:00,2024-04-25 17:00:00+00:00,SELL,SELL_REVERSAL,2324.96,2324.96,win,TRAIL_EXIT,0.0,144.39,29022.96
2024-04-29 15:00:00+00:00,2024-04-29 17:00:00+00:00,SELL,SELL_REENTRY,2331.95,2331.95,win,TRAIL_EXIT,0.0,145.11,29168.07
2024-05-03 09:00:00+00:00,2024-05-03 16:00:00+00:00,SELL,SELL_TREND,2298.47,2277.69,win,TP2,3.0,875.04,30043.12
2024-05-08 16:00:00+00:00,2024-05-08 18:00:00+00:00,SELL,SELL_TREND,2309.95,2318.6,loss,SL_PHASE1,-1.0,-300.43,29742.68
2024-05-09 10:00:00+00:00,2024-05-09 13:00:00+00:00,SELL,SELL_TREND,2309.37,2309.37,win,TRAIL_EXIT,0.0,148.71,29891.4
2024-05-10 20:00:00+00:00,2024-05-13 06:00:00+00:00,BUY,BUY_TREND,2369.56,2357.5,loss,SL_PHASE1,-1.0,-298.91,29592.48
2024-05-15 10:00:00+00:00,2024-05-15 15:00:00+00:00,BUY,BUY_TREND,2362.45,2377.78,win,TP2,3.0,887.77,30480.26
2024-05-30 14:00:00+00:00,2024-05-30 16:00:00+00:00,SELL,SELL_TREND,2335.8,2345.03,loss,SL_PHASE1,-1.0,-304.8,30175.46
2024-06-04 15:00:00+00:00,2024-06-04 16:00:00+00:00,BUY,BUY_REVERSAL,2335.12,2327.03,loss,SL_PHASE1,-1.0,-301.75,29873.7
2024-06-05 09:00:00+00:00,2024-06-05 13:00:00+00:00,SELL,SELL_REVERSAL,2332.73,2332.73,win,TRAIL_EXIT,0.0,149.37,30023.07
2024-06-06 17:00:00+00:00,2024-06-07 11:00:00+00:00,BUY,BUY_TREND,2364.23,2368.4,win,TRAIL_EXIT,0.4,150.12,30173.19
