entry_time,exit_time,signal,signal_type,entry_price,exit_price,result,exit_reason,r_multiple,pnl,balance
2026-04-06 17:40:00+00:00,2026-04-06 17:45:00+00:00,BUY,BUY_TREND,4688.25,4680.8,loss,SL_PHASE1,-1.0,-110.33,10923.16
2026-04-06 17:53:00+00:00,2026-04-06 17:59:00+00:00,BUY,BUY_REENTRY,4684.58,4684.58,win,TRAIL_EXIT,0.0,54.62,10977.78
2026-04-06 18:10:00+00:00,2026-04-06 18:18:00+00:00,SELL,SELL_TREND,4663.13,4663.13,win,TRAIL_EXIT,0.0,54.89,11032.66
2026-04-06 18:48:00+00:00,2026-04-06 19:00:00+00:00,SELL,SELL_REVERSAL,4663.72,4669.15,loss,SL_PHASE1,-1.0,-110.33,10922.34
2026-04-06 19:10:00+00:00,2026-04-06 19:40:00+00:00,BUY,BUY_REVERSAL,4664.77,4664.77,win,TRAIL_EXIT,0.0,54.61,10976.95
2026-04-06 19:54:00+00:00,2026-04-06 20:12:00+00:00,SELL,SELL_TREND,4662.84,4653.62,win,TP2,3.0,329.31,11306.26
2026-04-07 07:15:00+00:00,2026-04-07 07:17:00+00:00,BUY,BUY_REVERSAL,4647.78,4647.78,win,TRAIL_EXIT,0.0,56.53,11362.79
2026-04-07 07:42:00+00:00,2026-04-07 07:49:00+00:00,BUY,BUY_TREND,4661.54,4661.54,win,TRAIL_EXIT,0.0,56.81,11419.6
2026-04-07 08:41:00+00:00,2026-04-07 08:55:00+00:00,SELL,SELL_TREND,4632.86,4641.47,loss,SL_PHASE1,-1.0,-114.2,11305.41
2026-04-07 09:19:00+00:00,2026-04-07 09:25:00+00:00,SELL,SELL_REENTRY,4642.44,4642.44,win,TRAIL_EXIT,0.0,56.53,11361.93
2026-04-07 10:51:00+00:00,2026-04-07 10:58:00+00:00,SELL,SELL_TREND,4640.3,4643.41,loss,SL_PHASE1,-1.0,-113.62,11248.31
2026-04-07 11:31:00+00:00,2026-04-07 12:15:00+00:00,BUY,BUY_TREND,4684.97,4684.97,win,TRAIL_EXIT,0.0,56.24,11304.56
2026-04-07 12:17:00+00:00,2026-04-07 12:29:00+00:00,BUY,BUY_TREND,4692.68,4687.7,loss,SL_PHASE1,-1.0,-113.05,11191.51
2026-04-07 12:42:00+00:00,2026-04-07 12:45:00+00:00,BUY,BUY_REVERSAL,4671.31,4665.44,loss,SL_PHASE1,-1.0,-111.92,11079.6
2026-04-07 12:48:00+00:00,2026-04-07 13:25:00+00:00,BUY,BUY_REVERSAL,4665.16,4669.02,win,TRAIL_EXIT,0.6,55.4,11134.99
2026-04-07 14:01:00+00:00,2026-04-07 14:04:00+00:00,SELL,SELL_TREND,4651.46,4651.46,win,TRAIL_EXIT,0.0,55.67,11190.67
2026-04-07 14:07:00+00:00,2026-04-07 14:14:00+00:00,SELL,SELL_TREND,4648.67,4630.37,win,TP2,3.0,335.72,11526.39
2026-04-07 14:28:00+00:00,2026-04-07 14:30:00+00:00,SELL,SELL_REVERSAL,4650.73,4650.73,win,TRAIL_EXIT,0.0,57.63,11584.02
2026-04-07 14:45:00+00:00,2026-04-07 14:49:00+00:00,SELL,SELL_REVERSAL,4660.01,4660.01,win,TRAIL_EXIT,0.0,57.92,11641.94
2026-04-07 16:18:00+00:00,2026-04-07 16:22:00+00:00,SELL,SELL_TREND,4652.16,4656.74,loss,SL_PHASE1,-1.0,-116.42,11525.52
2026-04-07 16:57:00+00:00,2026-04-07 17:04:00+00:00,SELL,SELL_REENTRY,4645.75,4627.24,win,TP2,3.0,345.77,11871.29
2026-04-07 17:27:00+00:00,2026-04-07 17:33:00+00:00,SELL,SELL_REVERSAL,4641.31,4651.0,loss,SL_PHASE1,-1.0,-118.71,11752.57
2026-04-07 18:04:00+00:00,2026-04-07 18:09:00+00:00,SELL,SELL_TREND,4626.91,4633.52,loss,SL_PHASE1,-1.0,-117.53,11635.05
2026-04-07 18:16:00+00:00,2026-04-07 18:30:00+00:00,SELL,SELL_REVERSAL,4646.16,4653.67,loss,SL_PHASE1,-1.0,-116.35,11518.7
2026-04-07 18:59:00+00:00,2026-04-07 19:08:00+00:00,BUY,BUY_TREND,4656.59,4656.59,win,TRAIL_EXIT,0.0,57.59,11576.29
2026-04-07 19:21:00+00:00,2026-04-07 19:24:00+00:00,BUY,BUY_TREND,4659.65,4659.65,win,TRAIL_EXIT,0.0,57.88,11634.17
2026-04-07 19:27:00+00:00,2026-04-07 19:56:00+00:00,BUY,BUY_TREND,4662.97,4657.73,loss,SL_PHASE1,-1.0,-116.34,11517.83
2026-04-08 07:04:00+00:00,2026-04-08 07:16:00+00:00,SELL,SELL_TREND,4797.61,4797.61,win,TRAIL_EXIT,0.0,57.59,11575.42
2026-04-08 07:48:00+00:00,2026-04-08 07:53:00+00:00,BUY,BUY_REVERSAL,4800.56,4800.56,win,TRAIL_EXIT,0.0,57.88,11633.3
2026-04-08 08:17:00+00:00,2026-04-08 08:31:00+00:00,BUY,BUY_TREND,4808.77,4819.48,win,TP2,3.0,349.0,11982.3
2026-04-08 08:40:00+00:00,2026-04-08 08:51:00+00:00,BUY,BUY_TREND,4823.04,4836.74,win,TP2,3.0,359.47,12341.76
2026-04-08 09:10:00+00:00,2026-04-08 09:17:00+00:00,BUY,BUY_REVERSAL,4826.91,4826.91,win,TRAIL_EXIT,0.0,61.71,12403.47
2026-04-08 09:19:00+00:00,2026-04-08 09:52:00+00:00,BUY,BUY_TREND,4830.15,4830.15,win,TRAIL_EXIT,0.0,62.02,12465.49
2026-04-08 10:35:00+00:00,2026-04-08 10:38:00+00:00,BUY,BUY_REVERSAL,4813.86,4808.92,loss,SL_PHASE1,-1.0,-124.65,12340.84
2026-04-08 11:02:00+00:00,2026-04-08 11:11:00+00:00,BUY,BUY_REVERSAL,4814.2,4814.2,win,TRAIL_EXIT,0.0,61.7,12402.54
2026-04-08 11:38:00+00:00,2026-04-08 12:23:00+00:00,SELL,SELL_TREND,4803.48,4801.74,win,TRAIL_EXIT,0.3,62.01,12464.55
2026-04-08 12:38:00+00:00,2026-04-08 12:44:00+00:00,SELL,SELL_TREND,4796.86,4781.81,win,TP2,3.0,373.94,12838.49
2026-04-08 13:40:00+00:00,2026-04-08 13:44:00+00:00,SELL,SELL_REVERSAL,4785.69,4789.17,loss,SL_PHASE1,-1.0,-128.38,12710.1
2026-04-08 14:11:00+00:00,2026-04-08 14:25:00+00:00,SELL,SELL_REVERSAL,4787.43,4787.43,win,TRAIL_EXIT,0.0,63.55,12773.66
2026-04-08 15:12:00+00:00,2026-04-08 15:15:00+00:00,BUY,BUY_TREND,4803.98,4803.98,win,TRAIL_EXIT,0.0,63.87,12837.52
2026-04-08 15:40:00+00:00,2026-04-08 15:54:00+00:00,SELL,SELL_REVERSAL,4795.27,4800.6,loss,SL_PHASE1,-1.0,-128.38,12709.15
2026-04-08 16:51:00+00:00,2026-04-08 16:56:00+00:00,SELL,SELL_TREND,4777.06,4777.06,win,TRAIL_EXIT,0.0,63.55,12772.69
2026-04-08 17:19:00+00:00,2026-04-08 17:32:00+00:00,SELL,SELL_TREND,4773.56,4751.37,win,TP2,3.0,383.18,13155.87
2026-04-08 17:43:00+00:00,2026-04-08 18:19:00+00:00,SELL,SELL_TREND,4761.05,4752.64,win,TRAIL_EXIT,0.9,65.78,13221.65
2026-04-08 18:22:00+00:00,2026-04-08 18:32:00+00:00,SELL,SELL_REVERSAL,4753.85,4753.85,win,TRAIL_EXIT,0.0,66.11,13287.76
2026-04-08 19:06:00+00:00,2026-04-08 19:11:00+00:00,SELL,SELL_REENTRY,4755.43,4759.06,loss,SL_PHASE1,-1.0,-132.88,13154.88
2026-04-08 19:28:00+00:00,2026-04-08 19:33:00+00:00,SELL,SELL_TREND,4750.19,4755.02,loss,SL_PHASE1,-1.0,-131.55,13023.34
2026-04-08 19:36:00+00:00,2026-04-08 19:41:00+00:00,SELL,SELL_REVERSAL,4755.3,4759.4,loss,SL_PHASE1,-1.0,-130.23,12893.1
2026-04-08 20:33:00+00:00,2026-04-08 20:55:00+00:00,SELL,SELL_TREND,4748.47,4732.86,win,TP2,3.0,386.79,13279.9
2026-04-09 07:31:00+00:00,2026-04-09 07:33:00+00:00,BUY,BUY_REVERSAL,4716.62,4716.62,win,TRAIL_EXIT,0.0,66.4,13346.29
2026-04-09 08:02:00+00:00,2026-04-09 08:05:00+00:00,BUY,BUY_TREND,4721.33,4718.72,loss,SL_PHASE1,-1.0,-133.46,13212.83
2026-04-09 08:22:00+00:00,2026-04-09 08:29:00+00:00,SELL,SELL_REVERSAL,4721.62,4725.47,loss,SL_PHASE1,-1.0,-132.13,13080.7
2026-04-09 08:38:00+00:00,2026-04-09 08:45:00+00:00,BUY,BUY_REENTRY,4721.53,4721.53,win,TRAIL_EXIT,0.0,65.4,13146.11
2026-04-09 09:16:00+00:00,2026-04-09 09:19:00+00:00,BUY,BUY_TREND,4720.45,4716.68,loss,SL_PHASE1,-1.0,-131.46,13014.65
2026-04-09 09:27:00+00:00,2026-04-09 09:36:00+00:00,BUY,BUY_REVERSAL,4716.57,4716.57,win,TRAIL_EXIT,0.0,65.07,13079.72
2026-04-09 09:49:00+00:00,2026-04-09 09:55:00+00:00,SELL,SELL_TREND,4711.81,4711.81,win,TRAIL_EXIT,0.0,65.4,13145.12
2026-04-09 10:24:00+00:00,2026-04-09 10:27:00+00:00,BUY,BUY_REVERSAL,4713.59,4709.14,loss,SL_PHASE1,-1.0,-131.45,13013.67
2026-04-09 11:02:00+00:00,2026-04-09 11:08:00+00:00,SELL,SELL_REVERSAL,4722.22,4722.22,win,TRAIL_EXIT,0.0,65.07,13078.74
2026-04-09 11:18:00+00:00,2026-04-09 11:27:00+00:00,BUY,BUY_TREND,4724.66,4724.66,win,TRAIL_EXIT,0.0,65.39,13144.13
2026-04-09 11:30:00+00:00,2026-04-09 12:00:00+00:00,BUY,BUY_TREND,4724.53,4725.49,win,TRAIL_EXIT,0.3,65.72,13209.85
2026-04-09 12:22:00+00:00,2026-04-09 12:28:00+00:00,BUY,BUY_TREND,4731.51,4731.51,win,TRAIL_EXIT,0.0,66.05,13275.9
2026-04-09 12:39:00+00:00,2026-04-09 12:42:00+00:00,BUY,BUY_TREND,4732.07,4729.07,loss,SL_PHASE1,-1.0,-132.76,13143.14
2026-04-09 12:48:00+00:00,2026-04-09 13:05:00+00:00,BUY,BUY_REVERSAL,4726.88,4726.88,win,TRAIL_EXIT,0.0,65.72,13208.86
2026-04-09 13:18:00+00:00,2026-04-09 13:24:00+00:00,BUY,BUY_REENTRY,4729.14,4738.35,win,TP2,3.0,396.27,13605.12
2026-04-09 13:43:00+00:00,2026-04-09 14:02:00+00:00,BUY,BUY_TREND,4740.86,4740.86,win,TRAIL_EXIT,0.0,68.03,13673.15
2026-04-09 14:38:00+00:00,2026-04-09 14:45:00+00:00,BUY,BUY_TREND,4745.79,4753.78,win,TP2,3.0,410.19,14083.34
2026-04-09 15:08:00+00:00,2026-04-09 15:12:00+00:00,BUY,BUY_REVERSAL,4748.77,4745.47,loss,SL_PHASE1,-1.0,-140.83,13942.51
2026-04-09 15:18:00+00:00,2026-04-09 15:27:00+00:00,BUY,BUY_REVERSAL,4741.57,4737.99,loss,SL_PHASE1,-1.0,-139.43,13803.08
2026-04-09 16:21:00+00:00,2026-04-09 16:30:00+00:00,BUY,BUY_TREND,4756.68,4752.51,loss,SL_PHASE1,-1.0,-138.03,13665.05
2026-04-09 16:33:00+00:00,2026-04-09 16:40:00+00:00,BUY,BUY_TREND,4757.09,4772.54,win,TP2,3.0,409.95,14075.0
2026-04-09 16:53:00+00:00,2026-04-09 16:58:00+00:00,BUY,BUY_REVERSAL,4764.58,4764.58,win,TRAIL_EXIT,0.0,70.38,14145.38
2026-04-09 17:12:00+00:00,2026-04-09 17:16:00+00:00,BUY,BUY_TREND,4774.43,4768.57,loss,SL_PHASE1,-1.0,-141.45,14003.92
2026-04-09 18:12:00+00:00,2026-04-09 18:17:00+00:00,BUY,BUY_TREND,4765.56,4777.82,win,TP2,3.0,420.12,14424.04
2026-04-09 18:30:00+00:00,2026-04-09 18:49:00+00:00,BUY,BUY_TREND,4782.05,4785.68,win,TRAIL_EXIT,0.7,72.12,14496.16
2026-04-09 18:52:00+00:00,2026-04-09 19:14:00+00:00,BUY,BUY_TREND,4789.23,4789.23,win,TRAIL_EXIT,0.0,72.48,14568.64
2026-04-09 19:34:00+00:00,2026-04-09 19:38:00+00:00,BUY,BUY_TREND,4794.71,4791.31,loss,SL_PHASE1,-1.0,-145.69,14422.96
2026-04-09 20:00:00+00:00,2026-04-09 20:30:00+00:00,BUY,BUY_REENTRY,4790.07,4791.68,win,TRAIL_EXIT,0.5,72.11,14495.07
2026-04-09 20:46:00+00:00,2026-04-09 21:00:00+00:00,BUY,BUY_TREND,4800.2,4796.19,loss,SL_PHASE1,-1.0,-144.95,14350.12
2026-04-10 07:13:00+00:00,2026-04-10 07:24:00+00:00,BUY,BUY_TREND,4766.51,4767.36,win,TRAIL_EXIT,0.6,71.75,14421.87
2026-04-10 07:27:00+00:00,2026-04-10 07:29:00+00:00,BUY,BUY_TREND,4767.43,4765.59,loss,SL_PHASE1,-1.0,-144.22,14277.65
2026-04-10 08:02:00+00:00,2026-04-10 08:11:00+00:00,BUY,BUY_REVERSAL,4759.48,4759.48,win,TRAIL_EXIT,0.0,71.39,14349.04
2026-04-10 08:45:00+00:00,2026-04-10 08:56:00+00:00,BUY,BUY_TREND,4766.84,4766.84,win,TRAIL_EXIT,0.0,71.75,14420.79
2026-04-10 09:32:00+00:00,2026-04-10 09:49:00+00:00,SELL,SELL_TREND,4755.92,4745.86,win,TP2,3.0,432.62,14853.41
2026-04-10 10:26:00+00:00,2026-04-10 10:34:00+00:00,SELL,SELL_REVERSAL,4754.93,4754.93,win,TRAIL_EXIT,0.0,74.27,14927.68
2026-04-10 11:03:00+00:00,2026-04-10 11:30:00+00:00,SELL,SELL_TREND,4748.59,4748.59,win,TRAIL_EXIT,0.0,74.64,15002.32
2026-04-10 12:04:00+00:00,2026-04-10 12:11:00+00:00,SELL,SELL_REVERSAL,4744.57,4744.57,win,TRAIL_EXIT,0.0,75.01,15077.33
2026-04-10 13:34:00+00:00,2026-04-10 13:35:00+00:00,BUY,BUY_TREND,4759.61,4756.83,loss,SL_PHASE1,-1.0,-150.77,14926.55
2026-04-10 13:40:00+00:00,2026-04-10 13:56:00+00:00,BUY,BUY_TREND,4755.96,4755.96,win,TRAIL_EXIT,0.0,74.63,15001.19
2026-04-10 13:58:00+00:00,2026-04-10 14:05:00+00:00,BUY,BUY_TREND,4758.32,4758.32,win,TRAIL_EXIT,0.0,75.01,15076.19
2026-04-10 14:36:00+00:00,2026-04-10 15:17:00+00:00,BUY,BUY_TREND,4761.9,4770.03,win,TP2,3.0,452.29,15528.48
2026-04-10 15:49:00+00:00,2026-04-10 15:54:00+00:00,BUY,BUY_REVERSAL,4767.36,4767.36,win,TRAIL_EXIT,0.0,77.64,15606.12
2026-04-10 16:06:00+00:00,2026-04-10 16:15:00+00:00,BUY,BUY_TREND,4775.96,4770.72,loss,SL_PHASE1,-1.0,-156.06,15450.06
2026-04-10 16:20:00+00:00,2026-04-10 16:30:00+00:00,BUY,BUY_TREND,4774.22,4774.22,win,TRAIL_EXIT,0.0,77.25,15527.31
2026-04-10 17:06:00+00:00,2026-04-10 17:10:00+00:00,BUY,BUY_TREND,4779.37,4774.36,loss,SL_PHASE1,-1.0,-155.27,15372.04
2026-04-10 17:30:00+00:00,2026-04-10 17:34:00+00:00,BUY,BUY_TREND,4793.88,4789.44,loss,SL_PHASE1,-1.0,-153.72,15218.32
2026-04-10 18:09:00+00:00,2026-04-10 18:29:00+00:00,BUY,BUY_REENTRY,4779.73,4779.73,win,TRAIL_EXIT,0.0,76.09,15294.41
2026-04-10 18:48:00+00:00,2026-04-10 19:12:00+00:00,SELL,SELL_TREND,4765.41,4760.21,win,TRAIL_EXIT,0.6,76.47,15370.88
2026-04-10 19:17:00+00:00,2026-04-10 19:35:00+00:00,SELL,SELL_REVERSAL,4763.22,4762.6,win,TRAIL_EXIT,0.1,76.85,15447.73
2026-04-10 20:22:00+00:00,2026-04-10 20:26:00+00:00,SELL,SELL_REENTRY,4761.84,4765.43,loss,SL_PHASE1,-1.0,-154.48,15293.26
2026-04-10 20:51:00+00:00,2026-04-10 21:04:00+00:00,SELL,SELL_REVERSAL,4762.37,4754.14,win,TP2,3.0,458.8,15752.05
2026-04-13 08:07:00+00:00,2026-04-13 08:09:00+00:00,BUY,BUY_TREND,4721.86,4721.86,win,TRAIL_EXIT,0.0,78.76,15830.81
2026-04-13 08:45:00+00:00,2026-04-13 08:49:00+00:00,BUY,BUY_TREND,4723.66,4723.66,win,TRAIL_EXIT,0.0,79.15,15909.97
2026-04-13 08:56:00+00:00,2026-04-13 09:01:00+00:00,BUY,BUY_TREND,4727.35,4727.35,win,TRAIL_EXIT,0.0,79.55,15989.52
2026-04-13 09:07:00+00:00,2026-04-13 09:20:00+00:00,BUY,BUY_TREND,4728.04,4728.04,win,TRAIL_EXIT,0.0,79.95,16069.47
2026-04-13 09:27:00+00:00,2026-04-13 09:36:00+00:00,BUY,BUY_TREND,4728.91,4728.91,win,TRAIL_EXIT,0.0,80.35,16149.81
2026-04-13 10:29:00+00:00,2026-04-13 10:36:00+00:00,BUY,BUY_TREND,4730.78,4730.78,win,TRAIL_EXIT,0.0,80.75,16230.56
2026-04-13 10:40:00+00:00,2026-04-13 10:55:00+00:00,BUY,BUY_TREND,4731.47,4732.44,win,TRAIL_EXIT,0.3,81.15,16311.72
2026-04-13 10:58:00+00:00,2026-04-13 11:03:00+00:00,BUY,BUY_TREND,4736.37,4736.37,win,TRAIL_EXIT,0.0,81.56,16393.27
2026-04-13 11:31:00+00:00,2026-04-13 11:33:00+00:00,BUY,BUY_TREND,4736.0,4733.38,loss,SL_PHASE1,-1.0,-163.93,16229.34
2026-04-13 12:06:00+00:00,2026-04-13 12:38:00+00:00,SELL,SELL_TREND,4722.12,4711.45,win,TP2,3.0,486.88,16716.22
2026-04-13 12:42:00+00:00,2026-04-13 12:45:00+00:00,SELL,SELL_TREND,4710.88,4715.32,loss,SL_PHASE1,-1.0,-167.16,16549.06
2026-04-13 12:48:00+00:00,2026-04-13 12:51:00+00:00,SELL,SELL_TREND,4714.23,4714.23,win,TRAIL_EXIT,0.0,82.75,16631.8
2026-04-13 12:54:00+00:00,2026-04-13 13:34:00+00:00,SELL,SELL_TREND,4715.22,4714.16,win,TRAIL_EXIT,0.3,83.16,16714.96
2026-04-13 13:52:00+00:00,2026-04-13 14:02:00+00:00,SELL,SELL_REVERSAL,4722.22,4722.22,win,TRAIL_EXIT,0.0,83.57,16798.54
2026-04-13 14:54:00+00:00,2026-04-13 15:01:00+00:00,SELL,SELL_TREND,4707.75,4707.75,win,TRAIL_EXIT,0.0,83.99,16882.53
2026-04-13 15:14:00+00:00,2026-04-13 15:25:00+00:00,SELL,SELL_REVERSAL,4717.25,4704.29,win,TP2,3.0,506.48,17389.01
2026-04-13 16:00:00+00:00,2026-04-13 16:03:00+00:00,BUY,BUY_TREND,4724.87,4724.87,win,TRAIL_EXIT,0.0,86.95,17475.95
2026-04-13 16:05:00+00:00,2026-04-13 16:39:00+00:00,BUY,BUY_TREND,4728.12,4728.12,win,TRAIL_EXIT,0.0,87.38,17563.33
2026-04-13 16:42:00+00:00,2026-04-13 16:44:00+00:00,BUY,BUY_REVERSAL,4727.04,4727.04,win,TRAIL_EXIT,0.0,87.82,17651.15
2026-04-13 16:49:00+00:00,2026-04-13 16:51:00+00:00,BUY,BUY_TREND,4739.56,4739.56,win,TRAIL_EXIT,0.0,88.26,17739.4
2026-04-13 17:20:00+00:00,2026-04-13 17:23:00+00:00,BUY,BUY_REVERSAL,4720.57,4715.34,loss,SL_PHASE1,-1.0,-177.39,17562.01
2026-04-13 17:30:00+00:00,2026-04-13 17:34:00+00:00,SELL,SELL_TREND,4711.16,4717.31,loss,SL_PHASE1,-1.0,-175.62,17386.39
2026-04-13 18:00:00+00:00,2026-04-13 18:36:00+00:00,SELL,SELL_TREND,4711.68,4711.55,win,TRAIL_EXIT,0.0,86.93,17473.32
2026-04-13 19:44:00+00:00,2026-04-13 19:48:00+00:00,BUY,BUY_TREND,4740.31,4740.31,win,TRAIL_EXIT,0.0,87.37,17560.69
2026-04-13 20:32:00+00:00,2026-04-13 20:47:00+00:00,BUY,BUY_TREND,4746.74,4742.16,loss,SL_PHASE1,-1.0,-175.61,17385.08
2026-04-14 07:52:00+00:00,2026-04-14 07:54:00+00:00,SELL,SELL_REVERSAL,4774.54,4774.54,win,TRAIL_EXIT,0.0,86.93,17472.01
2026-04-14 07:58:00+00:00,2026-04-14 08:01:00+00:00,BUY,BUY_TREND,4774.3,4773.07,loss,SL_PHASE1,-1.0,-174.72,17297.29
2026-04-14 08:49:00+00:00,2026-04-14 09:00:00+00:00,SELL,SELL_REVERSAL,4764.07,4764.07,win,TRAIL_EXIT,0.0,86.49,17383.77
2026-04-14 10:26:00+00:00,2026-04-14 10:34:00+00:00,BUY,BUY_REVERSAL,4773.12,4773.12,win,TRAIL_EXIT,0.0,86.92,17470.69
2026-04-14 11:05:00+00:00,2026-04-14 11:17:00+00:00,BUY,BUY_REENTRY,4778.62,4778.62,win,TRAIL_EXIT,0.0,87.35,17558.05
2026-04-14 11:19:00+00:00,2026-04-14 11:24:00+00:00,BUY,BUY_TREND,4779.87,4779.87,win,TRAIL_EXIT,0.0,87.79,17645.84
2026-04-14 11:26:00+00:00,2026-04-14 11:50:00+00:00,BUY,BUY_TREND,4783.72,4783.72,win,TRAIL_EXIT,0.0,88.23,17734.07
2026-04-14 11:59:00+00:00,2026-04-14 12:05:00+00:00,BUY,BUY_TREND,4786.73,4784.16,loss,SL_PHASE1,-1.0,-177.34,17556.72
2026-04-14 12:21:00+00:00,2026-04-14 12:22:00+00:00,BUY,BUY_TREND,4788.42,4785.98,loss,SL_PHASE1,-1.0,-175.57,17381.16
2026-04-14 12:41:00+00:00,2026-04-14 12:50:00+00:00,SELL,SELL_REVERSAL,4776.26,4776.26,win,TRAIL_EXIT,0.0,86.91,17468.06
2026-04-14 13:18:00+00:00,2026-04-14 13:25:00+00:00,BUY,BUY_TREND,4783.4,4783.4,win,TRAIL_EXIT,0.0,87.34,17555.4
2026-04-14 13:29:00+00:00,2026-04-14 13:35:00+00:00,BUY,BUY_TREND,4783.92,4780.98,loss,SL_PHASE1,-1.0,-175.55,17379.85
2026-04-14 13:54:00+00:00,2026-04-14 14:02:00+00:00,SELL,SELL_TREND,4770.57,4770.57,win,TRAIL_EXIT,0.0,86.9,17466.75
2026-04-14 14:11:00+00:00,2026-04-14 14:25:00+00:00,SELL,SELL_REVERSAL,4775.74,4778.82,loss,SL_PHASE1,-1.0,-174.67,17292.08
2026-04-14 14:31:00+00:00,2026-04-14 14:38:00+00:00,SELL,SELL_REENTRY,4776.05,4776.05,win,TRAIL_EXIT,0.0,86.46,17378.54
2026-04-14 15:10:00+00:00,2026-04-14 15:31:00+00:00,SELL,SELL_TREND,4773.5,4771.2,win,TRAIL_EXIT,0.5,86.89,17465.43
2026-04-14 16:05:00+00:00,2026-04-14 16:10:00+00:00,SELL,SELL_REVERSAL,4777.03,4777.03,win,TRAIL_EXIT,0.0,87.33,17552.76
2026-04-14 16:44:00+00:00,2026-04-14 17:33:00+00:00,BUY,BUY_TREND,4793.12,4813.66,win,TP2,3.0,526.58,18079.34
2026-04-14 17:43:00+00:00,2026-04-14 17:46:00+00:00,BUY,BUY_REVERSAL,4802.62,4797.4,loss,SL_PHASE1,-1.0,-180.79,17898.55
2026-04-14 18:30:00+00:00,2026-04-14 18:32:00+00:00,BUY,BUY_TREND,4807.69,4807.69,win,TRAIL_EXIT,0.0,89.49,17988.04
2026-04-14 18:45:00+00:00,2026-04-14 18:54:00+00:00,BUY,BUY_TREND,4810.87,4810.87,win,TRAIL_EXIT,0.0,89.94,18077.98
2026-04-14 20:19:00+00:00,2026-04-14 20:28:00+00:00,BUY,BUY_TREND,4827.42,4827.42,win,TRAIL_EXIT,0.0,90.39,18168.37
2026-04-14 20:31:00+00:00,2026-04-14 20:40:00+00:00,BUY,BUY_TREND,4829.56,4840.25,win,TP2,3.0,545.05,18713.43
2026-04-14 20:48:00+00:00,2026-04-14 20:56:00+00:00,BUY,BUY_TREND,4838.8,4835.33,loss,SL_PHASE1,-1.0,-187.13,18526.29
2026-04-15 08:05:00+00:00,2026-04-15 08:07:00+00:00,SELL,SELL_REENTRY,4824.37,4824.37,win,TRAIL_EXIT,0.0,92.63,18618.92
2026-04-15 08:36:00+00:00,2026-04-15 08:39:00+00:00,SELL,SELL_TREND,4818.87,4818.87,win,TRAIL_EXIT,0.0,93.09,18712.02
